,cidade,cod_ibge_cidade,datahora,semana_epidemiologica,populacao_estimada,populacao_estimada_2019,eh_ultimo,eh_repetido,ultimo_disponivel_confirmado,ultimo_disponivel_confirmado_por_100mil_habitantes,ultimo_disponivel_datahora,ultimo_disponivel_taxa_mortalidade,ultimo disponivel obitos,ordem_por_lugar,tipo_de_lugar,estado,casos_novos,obitos_novos,mes,dia,ano,casos_acumulados
1300681,Curitiba,4106902.0,2020-03-12,202011,1948626.0,1933105.0,False,False,5,0.25659,2020-03-12,0.0,0,1,cidade,PR,5,0,3,12,2020,5
1300684,Curitiba,4106902.0,2020-03-13,202011,1948626.0,1933105.0,False,False,5,0.25659,2020-03-13,0.0,0,2,cidade,PR,0,0,3,13,2020,5
1300687,Curitiba,4106902.0,2020-03-14,202011,1948626.0,1933105.0,False,True,5,0.25659,2020-03-13,0.0,0,3,cidade,PR,0,0,3,14,2020,5
1300690,Curitiba,4106902.0,2020-03-15,202012,1948626.0,1933105.0,False,True,5,0.25659,2020-03-13,0.0,0,4,cidade,PR,0,0,3,15,2020,5
1300693,Curitiba,4106902.0,2020-03-16,202012,1948626.0,1933105.0,False,False,5,0.25659,2020-03-16,0.0,0,5,cidade,PR,0,0,3,16,2020,5
1300697,Curitiba,4106902.0,2020-03-17,202012,1948626.0,1933105.0,False,False,7,0.35923,2020-03-17,0.0,0,6,cidade,PR,2,0,3,17,2020,7
1300703,Curitiba,4106902.0,2020-03-18,202012,1948626.0,1933105.0,False,False,8,0.41055,2020-03-18,0.0,0,7,cidade,PR,1,0,3,18,2020,8
1300711,Curitiba,4106902.0,2020-03-19,202012,1948626.0,1933105.0,False,False,17,0.87241,2020-03-19,0.0,0,8,cidade,PR,9,0,3,19,2020,17
1300719,Curitiba,4106902.0,2020-03-20,202012,1948626.0,1933105.0,False,False,27,1.3855899999999999,2020-03-20,0.0,0,9,cidade,PR,10,0,3,20,2020,27
1300728,Curitiba,4106902.0,2020-03-21,202012,1948626.0,1933105.0,False,False,31,1.59086,2020-03-21,0.0,0,10,cidade,PR,4,0,3,21,2020,31
1300741,Curitiba,4106902.0,2020-03-22,202013,1948626.0,1933105.0,False,False,31,1.59086,2020-03-22,0.0,0,11,cidade,PR,0,0,3,22,2020,31
1300756,Curitiba,4106902.0,2020-03-23,202013,1948626.0,1933105.0,False,False,34,1.74482,2020-03-23,0.0,0,12,cidade,PR,3,0,3,23,2020,34
1300771,Curitiba,4106902.0,2020-03-24,202013,1948626.0,1933105.0,False,False,40,2.05273,2020-03-24,0.0,0,13,cidade,PR,6,0,3,24,2020,40
1300789,Curitiba,4106902.0,2020-03-25,202013,1948626.0,1933105.0,False,False,60,3.0790900000000003,2020-03-25,0.0,0,14,cidade,PR,20,0,3,25,2020,60
1300808,Curitiba,4106902.0,2020-03-26,202013,1948626.0,1933105.0,False,False,66,3.387,2020-03-26,0.0,0,15,cidade,PR,6,0,3,26,2020,66
1300827,Curitiba,4106902.0,2020-03-27,202013,1948626.0,1933105.0,False,False,71,3.64359,2020-03-27,0.0,0,16,cidade,PR,5,0,3,27,2020,71
1300850,Curitiba,4106902.0,2020-03-28,202013,1948626.0,1933105.0,False,False,74,3.79755,2020-03-28,0.0,0,17,cidade,PR,3,0,3,28,2020,74
1300877,Curitiba,4106902.0,2020-03-29,202014,1948626.0,1933105.0,False,False,73,3.74623,2020-03-29,0.0,0,18,cidade,PR,-1,0,3,29,2020,73
1300910,Curitiba,4106902.0,2020-03-30,202014,1948626.0,1933105.0,False,False,77,3.9515,2020-03-30,0.0,0,19,cidade,PR,4,0,3,30,2020,77
1300945,Curitiba,4106902.0,2020-03-31,202014,1948626.0,1933105.0,False,False,87,4.46468,2020-03-31,0.0,0,20,cidade,PR,10,0,3,31,2020,87
1300988,Curitiba,4106902.0,2020-04-01,202014,1948626.0,1933105.0,False,False,97,4.977869999999999,2020-04-01,0.0,0,21,cidade,PR,10,0,4,1,2020,97
1301035,Curitiba,4106902.0,2020-04-02,202014,1948626.0,1933105.0,False,False,99,5.0805,2020-04-02,0.0,0,22,cidade,PR,2,0,4,2,2020,99
1301091,Curitiba,4106902.0,2020-04-03,202014,1948626.0,1933105.0,False,False,114,5.850280000000001,2020-04-03,0.0,0,23,cidade,PR,15,0,4,3,2020,114
1301150,Curitiba,4106902.0,2020-04-04,202014,1948626.0,1933105.0,False,False,153,7.85169,2020-04-04,0.0,0,24,cidade,PR,39,0,4,4,2020,153
1301215,Curitiba,4106902.0,2020-04-05,202015,1948626.0,1933105.0,False,False,172,8.82673,2020-04-05,0.0,0,25,cidade,PR,19,0,4,5,2020,172
1301283,Curitiba,4106902.0,2020-04-06,202015,1948626.0,1933105.0,False,False,175,8.98069,2020-04-06,0.0171,3,26,cidade,PR,3,3,4,6,2020,175
1301352,Curitiba,4106902.0,2020-04-07,202015,1948626.0,1933105.0,False,False,194,9.95573,2020-04-07,0.0155,3,27,cidade,PR,19,0,4,7,2020,194
1301423,Curitiba,4106902.0,2020-04-08,202015,1948626.0,1933105.0,False,False,205,10.52023,2020-04-08,0.0146,3,28,cidade,PR,11,0,4,8,2020,205
1301498,Curitiba,4106902.0,2020-04-09,202015,1948626.0,1933105.0,False,False,237,12.16242,2020-04-09,0.0211,5,29,cidade,PR,32,2,4,9,2020,237
1301574,Curitiba,4106902.0,2020-04-10,202015,1948626.0,1933105.0,False,False,251,12.88087,2020-04-10,0.0199,5,30,cidade,PR,14,0,4,10,2020,251
1301652,Curitiba,4106902.0,2020-04-11,202015,1948626.0,1933105.0,False,False,279,14.317779999999999,2020-04-11,0.0179,5,31,cidade,PR,28,0,4,11,2020,279
1301730,Curitiba,4106902.0,2020-04-12,202016,1948626.0,1933105.0,False,False,302,15.4981,2020-04-12,0.0199,6,32,cidade,PR,23,1,4,12,2020,302
1301811,Curitiba,4106902.0,2020-04-13,202016,1948626.0,1933105.0,False,False,299,15.34415,2020-04-13,0.0201,6,33,cidade,PR,-3,0,4,13,2020,299
1301893,Curitiba,4106902.0,2020-04-14,202016,1948626.0,1933105.0,False,False,302,15.4981,2020-04-14,0.0232,7,34,cidade,PR,3,1,4,14,2020,302
1301980,Curitiba,4106902.0,2020-04-15,202016,1948626.0,1933105.0,False,False,306,15.703370000000001,2020-04-15,0.0261,8,35,cidade,PR,4,1,4,15,2020,306
1302067,Curitiba,4106902.0,2020-04-16,202016,1948626.0,1933105.0,False,False,320,16.42183,2020-04-16,0.025,8,36,cidade,PR,14,0,4,16,2020,320
1302156,Curitiba,4106902.0,2020-04-17,202016,1948626.0,1933105.0,False,False,335,17.1916,2020-04-17,0.0239,8,37,cidade,PR,15,0,4,17,2020,335
1302247,Curitiba,4106902.0,2020-04-18,202016,1948626.0,1933105.0,False,False,346,17.7561,2020-04-18,0.026,9,38,cidade,PR,11,1,4,18,2020,346
1302347,Curitiba,4106902.0,2020-04-19,202017,1948626.0,1933105.0,False,False,360,18.47456,2020-04-19,0.025,9,39,cidade,PR,14,0,4,19,2020,360
1302453,Curitiba,4106902.0,2020-04-20,202017,1948626.0,1933105.0,False,False,369,18.936420000000002,2020-04-20,0.0244,9,40,cidade,PR,9,0,4,20,2020,369
1302562,Curitiba,4106902.0,2020-04-21,202017,1948626.0,1933105.0,False,False,373,19.14169,2020-04-21,0.0295,11,41,cidade,PR,4,2,4,21,2020,373
1302673,Curitiba,4106902.0,2020-04-22,202017,1948626.0,1933105.0,False,False,380,19.50092,2020-04-22,0.0368,14,42,cidade,PR,7,3,4,22,2020,380
1302787,Curitiba,4106902.0,2020-04-23,202017,1948626.0,1933105.0,False,False,389,19.96278,2020-04-23,0.036,14,43,cidade,PR,9,0,4,23,2020,389
1302903,Curitiba,4106902.0,2020-04-24,202017,1948626.0,1933105.0,False,False,397,20.37333,2020-04-24,0.0353,14,44,cidade,PR,8,0,4,24,2020,397
1303021,Curitiba,4106902.0,2020-04-25,202017,1948626.0,1933105.0,False,False,401,20.5786,2020-04-25,0.0349,14,45,cidade,PR,4,0,4,25,2020,401
1303139,Curitiba,4106902.0,2020-04-26,202018,1948626.0,1933105.0,False,False,404,20.73256,2020-04-26,0.0396,16,46,cidade,PR,3,2,4,26,2020,404
1303259,Curitiba,4106902.0,2020-04-27,202018,1948626.0,1933105.0,False,False,414,21.245739999999998,2020-04-27,0.0386,16,47,cidade,PR,10,0,4,27,2020,414
1303381,Curitiba,4106902.0,2020-04-28,202018,1948626.0,1933105.0,False,False,426,21.86156,2020-04-28,0.0399,17,48,cidade,PR,12,1,4,28,2020,426
1303508,Curitiba,4106902.0,2020-04-29,202018,1948626.0,1933105.0,False,False,434,22.2721,2020-04-29,0.0392,17,49,cidade,PR,8,0,4,29,2020,434
1303638,Curitiba,4106902.0,2020-04-30,202018,1948626.0,1933105.0,False,False,444,22.78529,2020-04-30,0.045,20,50,cidade,PR,10,3,4,30,2020,444
1303771,Curitiba,4106902.0,2020-05-01,202018,1948626.0,1933105.0,False,False,453,23.24715,2020-05-01,0.0508,23,51,cidade,PR,9,3,5,1,2020,453
1303906,Curitiba,4106902.0,2020-05-02,202018,1948626.0,1933105.0,False,False,467,23.9656,2020-05-02,0.0493,23,52,cidade,PR,14,0,5,2,2020,467
1304042,Curitiba,4106902.0,2020-05-03,202019,1948626.0,1933105.0,False,False,470,24.11956,2020-05-03,0.0489,23,53,cidade,PR,3,0,5,3,2020,470
1304179,Curitiba,4106902.0,2020-05-04,202019,1948626.0,1933105.0,False,False,485,24.889329999999998,2020-05-04,0.0474,23,54,cidade,PR,15,0,5,4,2020,485
1304317,Curitiba,4106902.0,2020-05-05,202019,1948626.0,1933105.0,False,False,491,25.19724,2020-05-05,0.053,26,55,cidade,PR,6,3,5,5,2020,491
1304458,Curitiba,4106902.0,2020-05-06,202019,1948626.0,1933105.0,False,False,500,25.659110000000002,2020-05-06,0.052,26,56,cidade,PR,9,0,5,6,2020,500
1304601,Curitiba,4106902.0,2020-05-07,202019,1948626.0,1933105.0,False,False,506,25.967010000000002,2020-05-07,0.0534,27,57,cidade,PR,6,1,5,7,2020,506
1304746,Curitiba,4106902.0,2020-05-08,202019,1948626.0,1933105.0,False,False,514,26.37756,2020-05-08,0.0545,28,58,cidade,PR,8,1,5,8,2020,514
1304896,Curitiba,4106902.0,2020-05-09,202019,1948626.0,1933105.0,False,False,541,27.76315,2020-05-09,0.0536,29,59,cidade,PR,27,1,5,9,2020,541
1305050,Curitiba,4106902.0,2020-05-10,202020,1948626.0,1933105.0,False,False,553,28.378970000000002,2020-05-10,0.0524,29,60,cidade,PR,12,0,5,10,2020,553
1305206,Curitiba,4106902.0,2020-05-11,202020,1948626.0,1933105.0,False,False,554,28.430290000000003,2020-05-11,0.0523,29,61,cidade,PR,1,0,5,11,2020,554
1305364,Curitiba,4106902.0,2020-05-12,202020,1948626.0,1933105.0,False,False,557,28.58424,2020-05-12,0.0521,29,62,cidade,PR,3,0,5,12,2020,557
1305526,Curitiba,4106902.0,2020-05-13,202020,1948626.0,1933105.0,False,False,571,29.3027,2020-05-13,0.0525,30,63,cidade,PR,14,1,5,13,2020,571
1305692,Curitiba,4106902.0,2020-05-14,202020,1948626.0,1933105.0,False,False,582,29.8672,2020-05-14,0.0533,31,64,cidade,PR,11,1,5,14,2020,582
1305863,Curitiba,4106902.0,2020-05-15,202020,1948626.0,1933105.0,False,False,607,31.15015,2020-05-15,0.0527,32,65,cidade,PR,25,1,5,15,2020,607
1306040,Curitiba,4106902.0,2020-05-16,202020,1948626.0,1933105.0,False,False,629,32.27915,2020-05-16,0.0525,33,66,cidade,PR,22,1,5,16,2020,629
1306220,Curitiba,4106902.0,2020-05-17,202021,1948626.0,1933105.0,False,False,639,32.79234,2020-05-17,0.0516,33,67,cidade,PR,10,0,5,17,2020,639
1306401,Curitiba,4106902.0,2020-05-18,202021,1948626.0,1933105.0,False,False,642,32.946290000000005,2020-05-18,0.053,34,68,cidade,PR,3,1,5,18,2020,642
1306586,Curitiba,4106902.0,2020-05-19,202021,1948626.0,1933105.0,False,False,648,33.2542,2020-05-19,0.0525,34,69,cidade,PR,6,0,5,19,2020,648
1306777,Curitiba,4106902.0,2020-05-20,202021,1948626.0,1933105.0,False,False,677,34.74243,2020-05-20,0.0502,34,70,cidade,PR,29,0,5,20,2020,677
1306975,Curitiba,4106902.0,2020-05-21,202021,1948626.0,1933105.0,False,False,711,36.48725,2020-05-21,0.0492,35,71,cidade,PR,34,1,5,21,2020,711
1307181,Curitiba,4106902.0,2020-05-22,202021,1948626.0,1933105.0,False,False,728,37.35966,2020-05-22,0.0481,35,72,cidade,PR,17,0,5,22,2020,728
1307389,Curitiba,4106902.0,2020-05-23,202021,1948626.0,1933105.0,False,False,751,38.53998,2020-05-23,0.0479,36,73,cidade,PR,23,1,5,23,2020,751
1307604,Curitiba,4106902.0,2020-05-24,202022,1948626.0,1933105.0,False,False,778,39.92557,2020-05-24,0.0463,36,74,cidade,PR,27,0,5,24,2020,778
1307820,Curitiba,4106902.0,2020-05-25,202022,1948626.0,1933105.0,False,False,790,40.54139,2020-05-25,0.0456,36,75,cidade,PR,12,0,5,25,2020,790
1308041,Curitiba,4106902.0,2020-05-26,202022,1948626.0,1933105.0,False,False,816,41.875659999999996,2020-05-26,0.0453,37,76,cidade,PR,26,1,5,26,2020,816
1308271,Curitiba,4106902.0,2020-05-27,202022,1948626.0,1933105.0,False,False,852,43.72312,2020-05-27,0.0434,37,77,cidade,PR,36,0,5,27,2020,852
